game_victor,set_victor,momentum_normalized_average
0,0,0.6671214768175471
0,0,0.666034564390128
0,0,0.6562153411455941
0,0,0.6513170169695561
2,0,0.6544540803227791
0,0,0.6698736286857674
0,0,0.6760540971799532
0,0,0.6982916907117978
1,0,0.7064704715939788
0,0,0.7062471151982695
0,0,0.7071161804054895
0,0,0.705002579257001
0,0,0.7088023437406885
0,0,0.7202990182029368
0,0,0.7232400680025352
0,0,0.7302315381549603
2,0,0.7304686789479913
0,0,0.7323539642938927
0,0,0.73326286487039
0,0,0.7324266356729807
0,0,0.7273497332849892
1,0,0.7247072969932241
0,0,0.7187053721869396
0,0,0.7147048103051011
0,0,0.7096730584810135
2,0,0.7023035232107282
0,0,0.70454459476826
0,0,0.6710181065462526
0,0,0.6572040878397816
0,0,0.649439246365623
0,0,0.6211012984917186
0,0,0.6019458891610121
0,0,0.5643494192036627
0,0,0.5306918369331898
0,0,0.5041810821987659
0,0,0.4785529674762535
0,0,0.45752419941564015
2,0,0.42940432098824827
0,0,0.39670803365666907
0,0,0.39348909054973624
0,0,0.40137909583611003
0,0,0.3966227572613501
2,0,0.4263044165912878
0,0,0.40020122921943135
0,0,0.37432914311571835
0,0,0.3957177434111878
0,0,0.39678822596637225
0,0,0.4157040478041465
2,2,0.436597447846913
0,0,0.4342185957357455
0,0,0.4247671345547167
0,0,0.4227469018313595
2,0,0.443980611016847
0,0,0.4763986859798383
0,0,0.47946242616328516
0,0,0.4741114081830859
0,0,0.4761684063806298
0,0,0.4736741049585856
1,0,0.5005699487483405
0,0,0.5262562922425708
0,0,0.5254917593665327
0,0,0.544811258619786
2,0,0.5616511360479539
0,0,0.5784054038820455
0,0,0.6074235960627624
0,0,0.6408523420761274
1,0,0.6636446422594716
0,0,0.6642869570551093
0,0,0.6650315822488919
0,0,0.6680146472077036
0,0,0.6733712923897315
0,0,0.6735383868507215
2,0,0.6738237234735756
0,0,0.6753999811906497
0,0,0.6757629931876744
0,0,0.6779864063256233
0,0,0.6767294337873947
2,0,0.677078645079171
0,0,0.6826592448228244
0,0,0.6793880359308114
0,0,0.6768832029505645
0,0,0.6745560024566631
2,0,0.6734452922754841
0,0,0.6759785194402989
0,0,0.675426020336128
0,0,0.6698964920481812
0,0,0.6684816514041358
1,0,0.6617241148705088
0,0,0.6634624523767978
0,0,0.6648028802716667
0,0,0.6609578356878565
0,0,0.6628318563007886
0,0,0.6665127043908387
2,2,0.6640473450423371
0,0,0.6756502718312213
0,0,0.6800179111891683
0,0,0.6813683497968884
0,0,0.6825833473583915
1,0,0.6760030545715124
0,0,0.6806750213551377
0,0,0.6845149461166086
0,0,0.6839829523455594
2,0,0.6946493587902499
0,0,0.6906129302790788
0,0,0.688674118672677
0,0,0.6862622514902499
0,0,0.6863198497410091
0,0,0.683205699947011
1,0,0.6744228451114819
0,0,0.6409565269941961
0,0,0.6166921665714661
0,0,0.5947786824035131
2,0,0.5720857612827543
0,0,0.5484018647558371
0,0,0.5225420926396784
0,0,0.5003779466501775
0,0,0.48077212715626
0,0,0.4552059218574628
2,0,0.4351950059170143
0,0,0.42003227588213116
0,0,0.4229062861900778
0,0,0.4204119884313728
0,0,0.4194676803611937
2,0,0.4227673251812488
0,0,0.4227716706394438
0,0,0.4194171397062567
0,0,0.4179962792693835
0,0,0.4225502788172916
2,0,0.4276167650334524
0,0,0.4236413786136111
0,0,0.42366664780454283
0,0,0.42594149601418246
0,0,0.4234415352149752
2,2,0.42076046254117166
