game_victor,set_victor,momentum_normalized_average
0,0,0.34449184838223795
0,0,0.32156484771694605
0,0,0.32604595923037805
0,0,0.3263187218622743
2,0,0.3384333382830623
0,0,0.3962628735920386
0,0,0.43819154226489854
0,0,0.46361111107040676
1,0,0.4823961785300972
0,0,0.46075226726180885
0,0,0.478495035161327
0,0,0.4934265641592563
0,0,0.5068885131546069
0,0,0.515711453583249
1,0,0.5273721173947274
0,0,0.5573462380307359
0,0,0.5825564930033431
0,0,0.6018913647081449
0,0,0.6232013155017176
1,0,0.6413512932232867
0,0,0.6419916823322096
0,0,0.6373548683479825
0,0,0.6480271229256546
0,0,0.6596727254883079
0,0,0.6873156776811576
0,0,0.6858905587824488
0,0,0.6888396008209174
0,0,0.6921656620971733
0,0,0.6938643029321941
2,0,0.6962631497870968
0,0,0.6893264902547522
0,0,0.6646316097695323
0,0,0.6445924927494922
0,0,0.6468883513467205
1,0,0.646275017578667
0,0,0.6433223281759601
0,0,0.6538595327872047
0,0,0.6216807040923094
0,0,0.6143091010845164
0,0,0.616217230461938
2,0,0.6135729827132893
0,0,0.5867034024032393
0,0,0.5819479255642374
0,0,0.5622242043978518
0,0,0.5560085210335272
0,0,0.554762827292088
0,0,0.5774956291265259
0,0,0.5794905651023673
1,0,0.5579329868497432
0,0,0.5586496490136797
0,0,0.5609551352966562
0,0,0.5527401552615646
0,0,0.5730583789476247
0,0,0.5541341487149444
0,0,0.5279623674776716
0,0,0.5307288844314603
0,0,0.5360215238955656
0,0,0.5352279380715034
2,0,0.553260261201657
0,0,0.5538947946501149
0,0,0.554364901779815
0,0,0.5551050332809334
0,0,0.5773247034639011
1,1,0.5974094445765437
0,0,0.5733134507434546
0,0,0.5482874483161304
0,0,0.5277825522248256
0,0,0.5101506637525184
2,0,0.5241608704113275
0,0,0.5242185525586129
0,0,0.5015054757084658
0,0,0.5007667165525375
1,0,0.48226171453048233
0,0,0.4653926390422659
0,0,0.44613501744333006
0,0,0.4230304498552305
2,0,0.4041647986975862
0,0,0.40511610758122557
0,0,0.41188274374364514
0,0,0.44306519789823234
0,0,0.44008023303021765
0,0,0.4408735135882554
2,0,0.43675094409911847
0,0,0.4222143793731099
0,0,0.42707942656356257
0,0,0.4331924081804595
0,0,0.4307763084556574
0,0,0.42844524466747924
0,0,0.427474347104223
0,0,0.44929112519886666
2,0,0.472524935523613
0,0,0.46627185091988205
0,0,0.443387445886566
0,0,0.41515590760888227
0,0,0.38694991287182867
0,0,0.39441512430197234
