game_victor,set_victor,momentum_normalized_average
0,0,0.9652281498758803
0,0,0.8839106215035017
0,0,0.8206139838493159
0,0,0.7899418113003571
0,0,0.7610921213022903
0,0,0.7513609421748653
0,0,0.7403742672344675
0,0,0.7258113490645967
0,0,0.7116290304740212
0,0,0.7006005517372103
0,0,0.6987383736756904
2,0,0.6905106385263188
0,0,0.6897569818221221
0,0,0.6860058107236169
0,0,0.6816709282989787
1,0,0.6606541527809529
0,0,0.6515114443026011
0,0,0.6511936070181912
0,0,0.645929312998868
0,0,0.6509558635717122
2,0,0.6474359491209781
0,0,0.6519738066762649
0,0,0.6558301368742921
0,0,0.6600553254497908
0,0,0.6646630128448284
1,0,0.6620143870858597
0,0,0.6419332499465119
0,0,0.6168088156320717
0,0,0.5944622393978716
0,0,0.5721434183915096
2,0,0.5724215172751551
0,0,0.5505023661497559
0,0,0.5269308219052307
0,0,0.5083391001118479
0,0,0.4803749145903563
1,0,0.4595676448379644
0,0,0.4592818629279357
0,0,0.45924333370287596
0,0,0.45783420480666226
2,0,0.45262765378093306
0,0,0.4270937621889491
0,0,0.4281328689296217
0,0,0.42827561701626216
0,0,0.4246362019217766
2,0,0.42034477220368505
0,0,0.3834470741218573
0,0,0.41162044092327965
0,0,0.4140898564997943
0,0,0.4373275938218183
0,0,0.4597155376984128
2,2,0.47665620180110824
0,0,0.4492943554961168
0,0,0.4237731056158022
0,0,0.40621099108838105
1,0,0.3878898839620699
0,0,0.4188976903843888
0,0,0.4451670254200115
0,0,0.4662611932710829
0,0,0.49743474652094
2,0,0.5326807758428602
0,0,0.5749864911116268
0,0,0.5684662577571415
0,0,0.5866502200083373
1,0,0.5966182088450118
0,0,0.5610675298224924
0,0,0.5439500806397829
0,0,0.5456807164954192
2,0,0.5699889953555475
0,0,0.5899118676766849
0,0,0.6148155678592364
0,0,0.6142557681104927
1,0,0.6098109400035362
0,0,0.5911686982386474
0,0,0.5905856891750514
0,0,0.5839675120739585
0,0,0.5835024270575853
2,0,0.5923038306528805
0,0,0.6004021491598593
0,0,0.5898680300422277
0,0,0.6256863309269537
1,0,0.6443124913102547
0,0,0.6656841275344144
0,0,0.6637504550061325
0,0,0.6593396947441772
0,0,0.6588719413912197
0,0,0.6585836436004782
2,0,0.6677814655467776
0,0,0.6910200333793497
0,0,0.688556648709132
0,0,0.6941676563363883
0,0,0.6893592783347595
0,0,0.6850393131427279
1,0,0.6815631622416382
0,0,0.6845079577708397
0,0,0.6849621476278233
0,0,0.6698549462486034
0,0,0.6702137856894804
2,0,0.6731896661634216
0,0,0.6787816230385193
0,0,0.6810521992048552
0,0,0.6761248549419808
1,0,0.6675405314109985
0,0,0.6412208029914787
0,0,0.6171797866319684
0,0,0.5923323382076808
0,0,0.5751473255990346
2,0,0.5503030103502418
0,0,0.5503474613471546
0,0,0.5233284842764933
0,0,0.5252737708258848
0,0,0.5449585703930515
0,0,0.5449023315290525
0,0,0.515457787742879
0,0,0.5146399438448095
0,0,0.5150126606367299
0,0,0.5177879974207382
0,0,0.5192504882964348
2,2,0.5444906782566127
0,0,0.5673433699179441
0,0,0.583467094558629
0,0,0.6027804284687583
0,0,0.6017436334355647
0,0,0.5753180102225639
2,0,0.5987677847739605
0,0,0.6021879978831973
0,0,0.602746160357568
0,0,0.6101239037542625
0,0,0.652561393609546
1,0,0.6641778326891341
0,0,0.6635045874057625
0,0,0.6627017934591561
0,0,0.665520130225974
0,0,0.6622781613681368
0,0,0.6589962010741083
2,0,0.6646574367440753
0,0,0.6679724131937667
0,0,0.6924382578910506
0,0,0.7161522839453025
0,0,0.7125518082903043
1,0,0.7066080437933496
0,0,0.7032626503059991
0,0,0.6945894381453032
0,0,0.6801715813995969
0,0,0.6732462709881843
2,0,0.6728203128100566
0,0,0.6490729814501447
0,0,0.6148588616662537
0,0,0.5804860916357293
1,0,0.5549224946083664
0,0,0.555590698401053
0,0,0.5512584692264714
0,0,0.547965994183545
0,0,0.5441399596495238
0,0,0.5560428470519679
0,0,0.5587509475369187
0,0,0.5598840001069892
2,0,0.558986319556426
0,0,0.5634430402936251
0,0,0.5583684986904188
0,0,0.5591266491475759
0,0,0.5554726906275751
0,0,0.5656148646574732
0,0,0.5809041969437074
0,0,0.6116543654923396
0,0,0.5875098474311337
0,0,0.5665393012058012
1,0,0.5439002338088691
0,0,0.5469336916175261
0,0,0.5345275321481127
0,0,0.5300644191636911
0,0,0.5346219513949622
0,0,0.5391828406422872
0,0,0.5357284428934753
0,0,0.5356012626905446
2,0,0.531264865627017
0,0,0.5617861384238424
0,0,0.583535698782329
0,0,0.5846117558449043
1,0,0.5628107597362552
0,0,0.5859126517751213
0,0,0.603486291093576
0,0,0.6267160220661783
0,0,0.6255669741001825
2,0,0.6289306789355898
0,0,0.608848186342979
0,0,0.5791790363579548
0,0,0.5799721168098799
0,0,0.5605030027143761
1,0,0.5416561490298427
0,0,0.5205542615282326
0,0,0.5143371716061563
0,0,0.5117259567236083
0,0,0.5064975161768736
0,0,0.5072402962112873
0,0,0.4816728412694632
0,0,0.46144504450118407
0,0,0.4365864450155133
0,0,0.41679044978738183
0,0,0.39107541091143816
0,0,0.39119391483157845
2,2,0.3931010781018607
