game_victor,set_victor,momentum_normalized_average
0,0,0.7237468484060176
0,0,0.6827409193200298
0,0,0.6894854831837014
0,0,0.6982068378523282
0,0,0.7012780420306132
1,0,0.6870019979942789
0,0,0.6803594700215096
0,0,0.6788635294134533
0,0,0.6418815898064594
0,0,0.6494569232299847
2,0,0.6518312761349336
0,0,0.6568166828909088
0,0,0.660645443528802
0,0,0.6722236865129506
0,0,0.6746134667401171
1,0,0.6492906280957657
0,0,0.6484051688075638
0,0,0.6472439096900743
0,0,0.6414490507213445
0,0,0.6368635669159795
2,0,0.6360339974587917
0,0,0.6477800014952594
0,0,0.6512260638523236
0,0,0.6788483305116956
0,0,0.6503252511167367
1,0,0.6256476417235831
0,0,0.6253905937176015
0,0,0.6247193804360119
0,0,0.6167320550578491
0,0,0.6147325631226327
0,0,0.6400917153330405
0,0,0.6479217721646576
0,0,0.6518451370787957
0,0,0.6585257553425613
0,0,0.6608097010419367
0,0,0.665074289423652
0,0,0.6513500354803696
1,0,0.6450614955811889
0,0,0.6065047705574877
0,0,0.5954620965875752
0,0,0.5949405674737271
0,0,0.5715078567446705
0,0,0.5489967776091683
2,0,0.5264790050033247
0,0,0.5384451118621347
0,0,0.5382231615730751
0,0,0.5324865118381632
2,0,0.5255251083221757
0,0,0.4970229922486599
0,0,0.4687575304615376
0,0,0.4454054377312501
0,0,0.4245095108737212
0,0,0.4050489861065458
0,0,0.4144389898089956
0,0,0.4281787359895558
1,0,0.4312378380310166
0,0,0.4276372184592114
0,0,0.4273381248114477
0,0,0.4266825575175997
0,0,0.3926892099629679
2,0,0.3908005006673097
0,0,0.39273954275109507
0,0,0.3953487048323284
0,0,0.4195894914748794
1,0,0.45111090269494813
0,0,0.4497949527238267
0,0,0.4810542205480251
0,0,0.5050957729861367
0,0,0.5323254838959615
2,0,0.5342478565301759
0,0,0.5554295882437946
0,0,0.5582626912415525
0,0,0.5566704258536284
0,0,0.5779816102825187
0,0,0.596835689864379
0,0,0.5738397525090868
0,0,0.5749809381741052
0,0,0.5769238276080119
0,0,0.5773743473939921
0,0,0.5688350621207152
0,0,0.594043791753263
1,1,0.5911347058959271
0,0,0.5673297972829101
0,0,0.562513281362434
0,0,0.5841567217338164
2,0,0.590444121675631
0,0,0.615171974529453
0,0,0.6392503402124141
0,0,0.6400053838089501
1,0,0.6467649569134963
0,0,0.6436571074001702
0,0,0.6195956721479502
0,0,0.5957657274532401
0,0,0.5752884282956032
0,0,0.557875479101146
2,0,0.5530460403289161
0,0,0.5523141022113538
0,0,0.5731201324181988
0,0,0.5712008409167395
0,0,0.5736976402829945
1,0,0.566334456450521
0,0,0.5654326898524694
0,0,0.5621433848220972
0,0,0.5618856419038261
2,0,0.5558824000347261
0,0,0.581917378352151
0,0,0.6020995353456134
0,0,0.6226019934779049
1,0,0.6444494697833141
0,0,0.6454796390598684
0,0,0.6290619917605696
0,0,0.6059975744322037
0,0,0.5848091791087867
0,0,0.5713564494249771
2,0,0.5485085471711441
0,0,0.5508567561866884
0,0,0.5451135580909744
0,0,0.5476459159572096
0,0,0.5491306661965718
1,0,0.5523857242636756
0,0,0.5296231488228154
0,0,0.5052549242386434
0,0,0.48526644895823723
2,0,0.46078783032281473
0,0,0.48206964399225427
0,0,0.47850497886700405
0,0,0.49813203948977436
0,0,0.5195336193644243
0,0,0.5387100228743248
1,0,0.5578716480852977
0,0,0.5325978417499216
0,0,0.5156352303070624
0,0,0.4965444980613637
0,0,0.47685913608714725
2,0,0.4722324160411849
0,0,0.49557311106822693
0,0,0.5199354973050154
0,0,0.5389538503533725
0,0,0.5579955667459042
1,0,0.5546999124591766
0,0,0.5779481068506939
0,0,0.5790940073450235
0,0,0.5781235660171734
0,0,0.5720751148468228
0,0,0.5721869577055457
0,0,0.5998480733524815
0,0,0.6191255228668915
0,0,0.6391759552305177
0,0,0.6571455517321638
1,1,0.6595908285886125
0,0,0.6606888388637792
0,0,0.6654275866611042
0,0,0.667625360028124
0,0,0.6838656621330529
1,0,0.697615682432952
0,0,0.7025326399125352
0,0,0.7060103799819015
0,0,0.7155028212605269
0,0,0.7211259577441645
0,0,0.7195658200717004
2,0,0.7177329611905928
0,0,0.7176548086333747
0,0,0.7256345834139107
0,0,0.7274935697116778
