game_victor,set_victor,momentum_normalized_average
0,0,0.24588582653917462
0,0,0.3004488982071861
0,0,0.26525906946245276
0,0,0.2802024809898244
0,0,0.28809057929593196
0,0,0.26969132000520263
0,0,0.2909439032095504
0,0,0.3020788695444358
0,0,0.3023965545022153
2,0,0.29820750814310887
0,0,0.35467558029424423
0,0,0.38753368754197054
0,0,0.4111395333625409
0,0,0.42995873576387883
0,0,0.44641657357810033
1,0,0.48174391164906344
0,0,0.5231802168671379
0,0,0.5159124428815663
0,0,0.5558664427210632
0,0,0.5883049103964932
0,0,0.6226662840045878
1,0,0.6427971454260734
0,0,0.6659147494059748
0,0,0.6931684464734899
0,0,0.7283512489729081
0,0,0.7165881274231152
0,0,0.7105603813019943
0,0,0.7124993451827789
0,0,0.7072851499169849
0,0,0.7021922098412303
0,0,0.690658961885757
2,0,0.670932182125203
0,0,0.7148572680866034
0,0,0.6977463539987921
0,0,0.6908345653579995
0,0,0.6895862274505394
1,0,0.6837587828245106
0,0,0.6849224094209909
0,0,0.6845753229809295
0,0,0.6786837857253207
0,0,0.6765340931357999
2,0,0.6797088852299702
0,0,0.6829611756828488
0,0,0.7014004970961399
0,0,0.7102986520326625
0,0,0.7200681907264297
0,0,0.7170605838819758
1,0,0.7143848833255798
0,0,0.6793503323345952
0,0,0.6442958624047552
0,0,0.6167312046926244
2,0,0.5936981343284615
0,0,0.5899771902763865
0,0,0.5913205155337534
0,0,0.5926498255280215
0,0,0.5950197836829402
0,0,0.5893769724485883
1,0,0.5782340769109842
0,0,0.5384081480622931
0,0,0.5037159230277565
0,0,0.46565155513748735
2,0,0.4477360412089611
0,0,0.45522360485551705
0,0,0.5003246789401018
0,0,0.5367719291056423
0,0,0.5706943724528201
0,0,0.5998973299871836
1,0,0.6031177516197441
0,0,0.6100881846700393
0,0,0.6141415119203248
0,0,0.6103088199546728
2,0,0.6161718036971996
0,0,0.6227714075091403
0,0,0.6503398501640649
0,0,0.6819535074286224
0,0,0.7142141452896081
0,0,0.7082578531633106
0,0,0.7023002304538344
0,0,0.6926260384242379
2,2,0.6971721918640632
0,0,0.6893108820343989
0,0,0.6892908480173273
0,0,0.684939394835898
0,0,0.680213138985518
0,0,0.6722787605785406
0,0,0.6747570353967276
0,0,0.6866146723501807
0,0,0.692334975128064
0,0,0.6860718087286105
2,0,0.6830775617984131
0,0,0.686956408729707
0,0,0.7154697881319578
0,0,0.7134399179281715
0,0,0.7348878718685409
0,0,0.7479940110711004
0,0,0.7573142398101833
0,0,0.7527664627834085
1,0,0.7578475561715344
0,0,0.7640205452674261
0,0,0.7758119303253355
0,0,0.7764713306629863
0,0,0.7787844721907083
0,0,0.7905709526882987
0,0,0.8074243685340246
0,0,0.8039276855055342
2,0,0.8028379265000625
0,0,0.8013349730678166
0,0,0.7979439103215071
0,0,0.7778628440800656
0,0,0.7640033711236737
1,0,0.7694239827744627
0,0,0.7812151585949862
0,0,0.7749519993659961
0,0,0.7646760458676843
2,0,0.7317684633517784
0,0,0.7356937829398918
0,0,0.7197625183930509
0,0,0.6983916852193058
0,0,0.68930640852324
1,0,0.7083669062674908
0,0,0.6744445216821853
0,0,0.6458906612049548
0,0,0.6244279811682818
2,0,0.5975089845102484
0,0,0.5998409566253672
0,0,0.5909284771848543
0,0,0.5816591003266265
0,0,0.585837433013992
1,0,0.5880751731920524
0,0,0.5725840806673429
0,0,0.5286564887596895
0,0,0.5101503230591592
2,0,0.49136296659790546
0,0,0.49325278157141556
0,0,0.4896064556603889
0,0,0.4898408290216633
0,0,0.49512511650224184
2,2,0.4918415781530868
0,0,0.5321686064052599
0,0,0.5288548441418619
0,0,0.49703252158054123
0,0,0.49382547208871513
2,0,0.48848530171535026
0,0,0.46012970813056175
0,0,0.47355573850966887
0,0,0.4828416462246337
0,0,0.47849093601348347
0,0,0.471989963817549
2,0,0.43775463254702063
0,0,0.43901861874852893
0,0,0.43372342776189843
0,0,0.45732995703880225
0,0,0.4875325500690739
0,0,0.4437146685504505
2,0,0.44379847898166985
0,0,0.44514263408182053
0,0,0.4216948694050686
0,0,0.4026721084282863
0,0,0.4040779524998045
2,0,0.40609402322340593
0,0,0.44624366681088734
0,0,0.4732694618578034
0,0,0.5061779304227711
2,0,0.5405987906319961
0,0,0.49770198768585794
0,0,0.506771044501452
0,0,0.47872530146580267
0,0,0.447068859712835
0,0,0.445595123275534
2,2,0.4115162725338924
