game_victor,set_victor,momentum_normalized_average
0,0,0.26242576702766
0,0,0.29212261276849516
0,0,0.3061897024879415
0,0,0.3180177183785107
0,0,0.272305891620367
0,0,0.2623087852335437
0,0,0.24879296340875504
0,0,0.2527615318883289
0,0,0.2608696101991214
0,0,0.24804855543217158
0,0,0.30376555057607685
2,0,0.3425889154307975
0,0,0.3387551249266838
0,0,0.3661596704751528
0,0,0.35373323289304326
0,0,0.34794673718383196
0,0,0.3371700710463677
0,0,0.3349127456239511
0,0,0.3267987580036655
0,0,0.36691020323902496
0,0,0.4095682676987578
2,0,0.4546405007987173
0,0,0.4999268419868958
0,0,0.538921102381145
0,0,0.585869222335227
0,0,0.5838269310030216
1,0,0.5958014680803064
0,0,0.5798677685960147
0,0,0.5900637225114557
0,0,0.6361472393956583
0,0,0.6747542521533839
0,0,0.7078932489774832
0,0,0.7296893580177711
0,0,0.7556897588787567
1,0,0.7617653545471312
0,0,0.7529616586740041
0,0,0.7413404052045571
0,0,0.7358018463828669
0,0,0.73430595405168
1,0,0.7317129863958808
0,0,0.7372243560628597
0,0,0.7316578908166588
0,0,0.7905269684272229
0,0,0.7923928996748465
1,0,0.7857976485015449
0,0,0.7969363469115142
0,0,0.8183316178376248
0,0,0.8320849063376566
0,0,0.8497451394731463
0,0,0.8539460658976346
1,0,0.8646373611409255
0,0,0.8811126889863835
0,0,0.8873519648629121
0,0,0.886926688086412
0,0,0.8869491780000499
1,1,0.8752339247115104
0,0,0.8641945644104064
0,0,0.8462213089162821
0,0,0.83105473470808
2,0,0.8265038454886908
0,0,0.7801282188874129
0,0,0.7643103683133069
0,0,0.7256076853090065
0,0,0.7137570007935238
0,0,0.7009588119101202
0,0,0.6563447623240043
0,0,0.6509740981620242
0,0,0.6524717937651979
0,0,0.6598460975939489
0,0,0.6639699192632066
0,0,0.6737816212993125
0,0,0.6503934256720613
0,0,0.6547365341536453
0,0,0.6236789613693596
0,0,0.6327940263686969
2,0,0.6765779376117884
0,0,0.6917284260968354
0,0,0.7382506756991073
0,0,0.7440657276168358
1,0,0.7482978787953158
0,0,0.7368606821922242
0,0,0.686857982266811
0,0,0.6302291090315687
1,0,0.5742677540459211
0,0,0.5770390721510998
0,0,0.5750164331990822
0,0,0.6014162796135516
0,0,0.5993436200000862
0,0,0.6497827248282249
0,0,0.650089103549545
0,0,0.6419844564450613
1,0,0.623133904529028
0,0,0.621311568587346
0,0,0.6198586397722278
0,0,0.6339520169695784
0,0,0.6904060978291736
2,0,0.734911643003964
0,0,0.7900558094795843
0,0,0.8410649001989935
0,0,0.837387014847091
2,0,0.789803032691828
0,0,0.8008113539477406
0,0,0.8054067021191212
0,0,0.7869552479498597
0,0,0.7513118972658702
0,0,0.7208271740675526
0,0,0.6862093783296683
0,0,0.6317909628034479
1,0,0.5843680681662274
0,0,0.5351754713921025
0,0,0.4908015033313743
0,0,0.45418894944489085
0,0,0.3961844857683118
2,0,0.3834305775784555
0,0,0.38348331559206805
0,0,0.3899621318907789
0,0,0.3442277817792505
0,0,0.35315629820578937
0,0,0.3586935911538982
0,0,0.3846674519716882
0,0,0.4162707016065126
1,0,0.45797336922923565
0,0,0.5069524275446551
0,0,0.5486001316335608
0,0,0.5589528799956275
0,0,0.5625993878006939
0,0,0.6029535746081063
1,0,0.613017790593191
0,0,0.5645750995618901
0,0,0.5092190229485914
0,0,0.5191325932284241
0,0,0.5134516264933221
0,0,0.4620759850955549
0,0,0.4168921486962763
0,0,0.3716729876090649
2,0,0.32206594433734864
0,0,0.2713074218030608
0,0,0.22211850429891103
0,0,0.18385158259057582
0,0,0.1722850331950075
0,0,0.17578461088223868
0,0,0.14115838837949476
0,0,0.14768712966063266
0,0,0.17069344175183263
2,2,0.17635419229888522
0,0,0.15972153384362117
0,0,0.1681317840312819
0,0,0.15944772512927502
0,0,0.17176698489822517
2,0,0.1808144998136757
0,0,0.17937406452549265
0,0,0.18125432847059492
0,0,0.183905290625242
2,0,0.18228468954635763
0,0,0.1802114806127177
0,0,0.21640340747082726
0,0,0.24877570704850055
0,0,0.2700698848071503
0,0,0.3039190632622895
0,0,0.3505003225423923
0,0,0.40125867201837895
0,0,0.4371481352782709
0,0,0.4888574458719498
1,0,0.5368349028963736
0,0,0.5282185116638668
0,0,0.5380595863086998
0,0,0.5963568283209282
2,0,0.6507145424462047
0,0,0.6923041657591161
0,0,0.7358492977785761
0,0,0.7277685184421366
1,0,0.7323928605877351
0,0,0.6966018713680241
0,0,0.6607633660369682
0,0,0.6546259506200757
0,0,0.5949759390242514
1,0,0.5419960814588848
0,0,0.5540348588541095
0,0,0.5459970288760085
0,0,0.5987732860662309
0,0,0.641251823873952
0,0,0.6382033755755767
0,0,0.6291204295101687
0,0,0.6353701153349104
1,0,0.6350474901939263
0,0,0.6475841531774282
0,0,0.6362346239769692
0,0,0.673460635642187
0,0,0.6657541905787322
2,0,0.6274476047615976
0,0,0.6839536882467185
0,0,0.7392979585015121
0,0,0.727068813466579
0,0,0.7271872523142858
1,0,0.7195721162470193
0,0,0.6865584876058567
0,0,0.6416324117082158
0,0,0.6034167879176107
2,0,0.5642290557092078
0,0,0.5679009093039592
0,0,0.554200650986776
0,0,0.5509354027684464
0,0,0.5527526337460403
0,0,0.5810585791959387
0,0,0.6354861999056165
0,0,0.6390651741924174
1,0,0.6287310680812972
0,0,0.6010393911853882
0,0,0.5546938978112466
0,0,0.51653688259564
0,0,0.5140092593438697
0,0,0.5580301280407335
2,0,0.5960718251199676
0,0,0.6464565534678148
0,0,0.6545346248879697
0,0,0.661165068904479
0,0,0.6772802397322758
0,0,0.6928795884462942
0,0,0.7128179775294818
0,0,0.6941922267416305
0,0,0.6881261910988178
0,0,0.6954882054699288
0,0,0.734541837484101
0,0,0.7744865759327678
1,1,0.8319780282348259
0,0,0.8784228325181089
0,0,0.8792010903409039
0,0,0.8831337619240498
0,0,0.8647265731278737
0,0,0.8554567348084718
0,0,0.8517239875317147
0,0,0.8462414961705811
0,0,0.8271808487852039
0,0,0.8130109748750735
2,0,0.8112940158871759
0,0,0.7815944057599845
0,0,0.7810391519158192
0,0,0.7279301398845615
0,0,0.7358125131996464
1,0,0.6872188404515017
0,0,0.6742369742585077
0,0,0.6661291285258013
0,0,0.6618988307576775
