game_victor,set_victor,momentum_normalized_average
0,0,0.18804772286283525
0,0,0.20429396662008897
0,0,0.2407070633368528
2,0,0.2612619819343514
0,0,0.28932406897196616
0,0,0.30026558165200573
0,0,0.3043238826873217
0,0,0.3481977945852004
0,0,0.3908590793445855
1,0,0.3771317784706393
0,0,0.36732518508078393
0,0,0.36283446119303897
0,0,0.3644400799047359
0,0,0.365254227330173
0,0,0.3682366361358121
2,0,0.3740791808881043
0,0,0.3820017956133007
0,0,0.40263202986603397
0,0,0.4063345547083354
0,0,0.4015012808661835
0,0,0.40399793832000286
1,0,0.40793469476765004
0,0,0.3812968585159637
0,0,0.3504113115776405
0,0,0.3619480472741356
0,0,0.36021648831563685
0,0,0.3615080614306376
2,0,0.3624975987125244
0,0,0.35858631908754934
0,0,0.3567522696461133
0,0,0.3680463003170084
0,0,0.3737066597246353
0,0,0.35962966927523066
0,0,0.3719217683237782
0,0,0.3778188656140899
2,0,0.3744906429801714
0,0,0.3526404369448743
0,0,0.3390873274082057
0,0,0.33138503595457997
2,0,0.32085723946816863
0,0,0.31491105586264656
0,0,0.31237199013518263
0,0,0.3146285042479983
0,0,0.32446901869646366
1,0,0.32512419309692864
0,0,0.31355194124813657
0,0,0.3063509849750131
0,0,0.3042636699988496
0,0,0.29312794856220453
0,0,0.29356092648197374
2,2,0.2878343363344746
0,0,0.3373366004533512
0,0,0.380483977052841
0,0,0.41581551588612176
0,0,0.43473988322478135
0,0,0.46354806208387345
1,0,0.4849531481301195
0,0,0.47468608704462434
0,0,0.4733483581954408
0,0,0.46541390978554154
0,0,0.45598033232012075
0,0,0.48929948460610667
2,0,0.4845615096575236
0,0,0.5034621259177301
0,0,0.5215640951654313
0,0,0.5463844470388096
0,0,0.5311994247041684
1,0,0.5312834633990835
0,0,0.5330886409141934
0,0,0.5368173455578755
0,0,0.5359939442903395
0,0,0.532519688407785
2,0,0.5561305533176261
0,0,0.5771861685447345
0,0,0.6049143884468865
0,0,0.6358102496215053
0,0,0.6247090438504368
0,0,0.6473428272679164
1,0,0.6452791844583382
0,0,0.6473775226261419
0,0,0.6549309006236835
0,0,0.6541090040098558
0,0,0.6514917827322101
1,0,0.6516504436236162
0,0,0.6232209923054441
0,0,0.6031831753619541
0,0,0.5926555901303012
1,0,0.5786649812582442
0,0,0.5760635327834744
0,0,0.5664059643577954
0,0,0.5651832753079695
0,0,0.571953223985492
2,0,0.5738407386508495
0,0,0.5705857745768391
0,0,0.5638511262146525
0,0,0.5377012891541807
0,0,0.5302203865373099
0,0,0.5136925030147139
0,0,0.5123766486804912
0,0,0.5384632566230532
0,0,0.5455970075801256
0,0,0.5429053666799888
0,0,0.555630846667898
0,0,0.5377174746092828
0,0,0.5486838031338438
0,0,0.5558803027930087
0,0,0.5287248721217823
0,0,0.49268033216312135
1,1,0.46663556574966797
0,0,0.47618895547535345
0,0,0.499896967325199
0,0,0.5124864259377702
0,0,0.529625662507005
1,0,0.5281123041819553
0,0,0.5406886084303116
0,0,0.5614270018124186
0,0,0.5837087042224247
1,0,0.5833165341718721
0,0,0.6022787563805622
0,0,0.6008226573476281
0,0,0.6000244006862178
0,0,0.6231452188221726
0,0,0.6581991917600057
2,0,0.6887694287376085
0,0,0.6790792192803247
0,0,0.673200216886576
0,0,0.6734283060566197
1,0,0.6737567412758885
0,0,0.6785945424039531
0,0,0.6762451514510047
0,0,0.6768837439962787
0,0,0.6742416057491737
0,0,0.6725303605921827
0,0,0.6616709946558307
0,0,0.6536136258225097
0,0,0.6484169548622307
0,0,0.6455047032216589
0,0,0.6395002051843143
0,0,0.6367972464906327
1,0,0.6366903013954919
0,0,0.6449457923288688
0,0,0.6403999406829262
0,0,0.6408188723261949
1,0,0.6372646794419428
0,0,0.6327059560613254
0,0,0.6228389562567482
0,0,0.61556411095611
0,0,0.6207165512767012
1,1,0.6251124280715115
0,0,0.63914892176407
0,0,0.6393777272120277
0,0,0.6410526881117203
0,0,0.6452034557900288
1,0,0.6462659082130818
0,0,0.6512371591383572
0,0,0.6437742683491335
0,0,0.6458726481713288
2,0,0.6387903100569655
0,0,0.6358533275785945
0,0,0.6348173432825971
0,0,0.6426840398897659
1,0,0.6479573421918431
0,0,0.6476162398738754
0,0,0.64228297440816
0,0,0.6289508413549558
0,0,0.6283329306141306
0,0,0.6245845925079014
2,0,0.62746250160783
0,0,0.6283189564334067
0,0,0.6259814733950871
0,0,0.6287823457030126
0,0,0.6255111927552601
0,0,0.6244472209689624
1,0,0.6234808388069187
0,0,0.6223742651111105
0,0,0.6186721822418311
0,0,0.613737010039695
0,0,0.6104602435952224
0,0,0.6105226387085636
1,0,0.6113541291213667
0,0,0.6227375186883849
0,0,0.6359037635990712
0,0,0.634677861720394
0,0,0.6320655123636176
1,0,0.631924417105805
0,0,0.629984699795107
0,0,0.6314253458932488
0,0,0.6301980827755667
0,0,0.6236085547415623
2,0,0.6322439134206929
0,0,0.6366886321374089
0,0,0.6408255811411435
0,0,0.6408646027126556
0,0,0.6426871535956465
1,1,0.6440664758980483
