game_victor,set_victor,momentum_normalized_average
0,0,0.7366684212342633
0,0,0.7402956269235279
0,0,0.7301864956387077
1,0,0.7229169559336547
0,0,0.707896131132447
0,0,0.6966877930548968
0,0,0.694375676141693
2,0,0.6956767119807156
0,0,0.6986752837693047
0,0,0.6969820922395058
0,0,0.6925454380527282
1,0,0.6884488062999276
0,0,0.685110727589624
0,0,0.6819777360473139
0,0,0.6819720209689788
0,0,0.6739446943722146
0,0,0.6660641045539086
0,0,0.662945153259277
0,0,0.6601846042291784
0,0,0.6597516234138524
0,0,0.6610838188682292
2,0,0.657835075609522
0,0,0.6600005228689686
0,0,0.6568889123525188
0,0,0.655391933269635
1,0,0.6570128132738056
0,0,0.6597015412581629
0,0,0.6646812893568139
0,0,0.6677864208778796
0,0,0.6665909602382865
0,0,0.6681066100543068
0,0,0.6696710919089433
0,0,0.6726522674165981
0,0,0.6685217851650056
0,0,0.6775470405271583
2,0,0.6831088211852697
0,0,0.6593876582058583
0,0,0.6301801302038217
0,0,0.6049239326280544
0,0,0.5843610866482416
0,0,0.5608171844684334
0,0,0.5336220567047969
0,0,0.5084052386350398
2,0,0.48347542932027526
0,0,0.49426247086708336
0,0,0.49250447971375094
0,0,0.4871933201845834
0,0,0.48571960075103304
0,0,0.48708813443478777
0,0,0.4823804530094186
0,0,0.47761907337210263
2,0,0.503321010954386
0,0,0.5037680595060758
0,0,0.5017094594321312
0,0,0.5002438080028839
2,2,0.49737877334539454
0,0,0.5405323936993738
0,0,0.5755885817565803
0,0,0.5949459476618841
0,0,0.5844211145371164
0,0,0.5909115903058707
2,0,0.598577886458712
0,0,0.5737078626059537
0,0,0.5379986118013631
0,0,0.5034238418778715
1,0,0.47384523071044804
0,0,0.47316753549772933
0,0,0.4984033517154181
0,0,0.5286382708967235
0,0,0.5549341525007284
1,0,0.5840263918668548
0,0,0.5770037295380092
0,0,0.5790249798900876
0,0,0.5853228417444839
0,0,0.5931723613401331
1,0,0.5862834004821214
0,0,0.5918103002564497
0,0,0.6132283856418598
0,0,0.6526543446382698
0,0,0.6864736923433349
2,0,0.7151779156528856
0,0,0.6913038160084157
0,0,0.6694142267270581
0,0,0.6425749013348881
0,0,0.6127342217688259
0,0,0.5925306279454348
0,0,0.563978248542572
0,0,0.5306345598321575
0,0,0.505062742293535
0,0,0.47391321600266356
0,0,0.4562905531165257
0,0,0.41984520084877325
0,0,0.39672132228889345
0,0,0.37542855539733966
0,0,0.3452953794190559
0,0,0.3132662104429429
2,0,0.31296865661344064
0,0,0.3445758291037963
0,0,0.38164479670785384
0,0,0.4061646709084536
0,0,0.42213527714254784
0,0,0.43874757584960766
1,0,0.4325758457340963
0,0,0.47187656238354364
0,0,0.5014342505458191
0,0,0.5184038685298196
