game_victor,set_victor,momentum_normalized_average
0,0,0.2975436567046328
0,0,0.3381603991174241
0,0,0.3202153846993346
2,0,0.3204015096937106
0,0,0.40035209676194194
0,0,0.4419463962111805
0,0,0.46516800724228297
0,0,0.4503763868710168
1,0,0.47175465708654674
0,0,0.48317463413921213
0,0,0.4919386019980559
0,0,0.4991420613913435
0,0,0.5055223057830467
0,0,0.5093688754886635
0,0,0.5141015876037287
0,0,0.5398859472083999
0,0,0.5696415673609432
0,0,0.6046673034839213
2,0,0.6340364575496269
0,0,0.635122963672633
0,0,0.6400711048146878
0,0,0.6481682767935817
0,0,0.6617907717288323
0,0,0.6612380818422914
1,0,0.6636196107210685
0,0,0.6687905017049428
0,0,0.6719162871658083
0,0,0.670836891599708
0,0,0.672397113105507
0,0,0.6814584132681741
0,0,0.6808187707922999
0,0,0.6728784501581494
0,0,0.6591150122396898
0,0,0.6509167763741671
2,0,0.6397157178016089
0,0,0.6319916469862094
0,0,0.6204965127524269
0,0,0.6295902113389252
1,0,0.6343748013119631
0,0,0.6354076410612229
0,0,0.635374094241269
0,0,0.6166356413127146
2,0,0.6197162163134711
0,0,0.6009804816094404
0,0,0.5704759700215268
0,0,0.5502917556885405
0,0,0.5305603302249409
0,0,0.5085310629477672
0,0,0.48346538438391723
0,0,0.45984407224898527
1,0,0.4364129050703634
0,0,0.4571004483639612
0,0,0.4618698638055629
0,0,0.4531979595976752
2,0,0.45457231493398
0,0,0.43007073740962715
0,0,0.42532997983948795
0,0,0.4025780278688024
0,0,0.4081590891462195
2,2,0.41261944269810974
0,0,0.4474358818166112
0,0,0.4806206482532077
0,0,0.5011834444981219
0,0,0.5276166071960439
0,0,0.5685320560566035
0,0,0.6055348687403239
0,0,0.5970212190587284
0,0,0.5919050877407874
0,0,0.5982325355793493
1,0,0.6004453969173547
0,0,0.5840508123372875
0,0,0.6250814304786244
0,0,0.6543567887630515
0,0,0.6434279250892226
1,0,0.6765717908785348
0,0,0.6620876449644187
0,0,0.640596411063327
0,0,0.63778721970107
2,0,0.6325726813783261
0,0,0.6178487996684741
0,0,0.6021916148707553
0,0,0.5992148307079124
0,0,0.5971079712681904
1,0,0.5770275269721343
0,0,0.5733296048289044
0,0,0.6097536096950831
0,0,0.5892659608780632
0,0,0.5860258345169852
0,0,0.6127899538006845
0,0,0.596020865182467
0,0,0.5890057690596735
0,0,0.5935301296593904
0,0,0.6012168133327226
2,0,0.6037158005857196
0,0,0.5809588613404768
0,0,0.5676250015231135
0,0,0.5637806111462051
0,0,0.5593523316380309
0,0,0.5773185214834498
2,0,0.5617224064190719
0,0,0.5790199072036804
0,0,0.5836621982646852
0,0,0.5846133406020682
0,0,0.5889651225776957
2,0,0.5987130448646877
0,0,0.5790644223790248
0,0,0.5549513762987265
0,0,0.5317109000115771
1,0,0.5135704177534411
0,0,0.5415533938724216
0,0,0.5533309274965024
0,0,0.5557564910694055
0,0,0.560018829754274
2,0,0.5573863709588751
0,0,0.5791729473784202
0,0,0.564830558493736
0,0,0.5621584306880159
0,0,0.554930706318826
1,0,0.5628086126548436
0,0,0.5678900742538563
0,0,0.5951596046349171
0,0,0.6158804163478823
0,0,0.6348645331227079
0,0,0.648750698323764
0,0,0.6395738080606429
0,0,0.6461291210089473
2,0,0.6413953862286357
0,0,0.6379487405369553
0,0,0.6389051953866036
0,0,0.6324518068673256
1,0,0.6281553630845794
0,0,0.6295084215426513
0,0,0.6272633062470346
0,0,0.610960893020372
0,0,0.5992940368985258
0,0,0.5902479189299468
0,0,0.5880537303198136
0,0,0.5902130799317767
0,0,0.6003696317897274
0,0,0.6075831807776956
0,0,0.6131381243204553
0,0,0.6153738429855964
2,2,0.6138351924423302
0,0,0.5927942526181408
0,0,0.5773791294737177
0,0,0.5582378561820055
1,0,0.5387151020470374
0,0,0.5269490487827659
0,0,0.5368590098590709
0,0,0.5373174880299271
0,0,0.5277885421802189
0,0,0.5140207076068349
2,0,0.5010994743007589
0,0,0.500424561764504
0,0,0.4995533250948911
0,0,0.4933966573031958
0,0,0.49075661220767347
0,0,0.49133619505297704
2,0,0.524073248047286
0,0,0.5577394827412664
0,0,0.5903363688327933
0,0,0.6155367592288715
2,0,0.6402691760365352
0,0,0.6383230181336799
0,0,0.6465952132687502
0,0,0.6631770786355519
1,0,0.6637810339831504
0,0,0.6543329573484085
0,0,0.6315461905816679
0,0,0.6110275167765666
0,0,0.5884699041017416
0,0,0.5691683471669722
2,0,0.5540723337539778
0,0,0.5414023367655668
0,0,0.51923369598457
0,0,0.5022756495214529
1,0,0.501383302188403
0,0,0.46222419983223517
0,0,0.4334893180822051
0,0,0.4099396120613269
2,0,0.3893473675732224
0,0,0.4106722006204695
0,0,0.43834915850262507
0,0,0.45489254553644093
0,0,0.4706391740554065
1,0,0.49271988002066697
0,0,0.48819275487927366
0,0,0.48515081289085465
0,0,0.4671538759307469
2,2,0.45337221244043807
